 -- Frame 1 Framerate: 24.8 [Okay Framerate]
 -- Frame 5044 Framerate: 84.2 [Very Good Framerate]
 -- Frame 5045 Framerate: 88.9 [Very Good Framerate]
 -- Frame 5046 Framerate: 64.4 [Very Good Framerate]
 -- Frame 5047 Framerate: 80.1 [Very Good Framerate]
 -- Frame 5048 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5049 Framerate: 95.3 [Very Good Framerate]
 -- Frame 5050 Framerate: 82.8 [Very Good Framerate]
 -- Frame 5051 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5052 Framerate: 77.2 [Very Good Framerate]
 -- Frame 5053 Framerate: 67.7 [Very Good Framerate]
 -- Frame 5054 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5055 Framerate: 63.8 [Very Good Framerate]
 -- Frame 5056 Framerate: 80.2 [Very Good Framerate]
 -- Frame 5057 Framerate: 63.9 [Very Good Framerate]
 -- Frame 5058 Framerate: 109.1 [Very Good Framerate]
 -- Frame 5059 Framerate: 90.8 [Very Good Framerate]
 -- Frame 5060 Framerate: 68.2 [Very Good Framerate]
 -- Frame 5061 Framerate: 71.0 [Very Good Framerate]
 -- Frame 5062 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5063 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5064 Framerate: 69.9 [Very Good Framerate]
 -- Frame 5065 Framerate: 67.8 [Very Good Framerate]
 -- Frame 5066 Framerate: 66.6 [Very Good Framerate]
 -- Frame 5067 Framerate: 110.6 [Very Good Framerate]
 -- Frame 5068 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5069 Framerate: 83.4 [Very Good Framerate]
 -- Frame 5070 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5071 Framerate: 77.3 [Very Good Framerate]
 -- Frame 5072 Framerate: 68.8 [Very Good Framerate]
 -- Frame 5073 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5074 Framerate: 73.6 [Very Good Framerate]
 -- Frame 5075 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5076 Framerate: 76.2 [Very Good Framerate]
 -- Frame 5077 Framerate: 103.9 [Very Good Framerate]
 -- Frame 5078 Framerate: 77.1 [Very Good Framerate]
 -- Frame 5079 Framerate: 67.4 [Very Good Framerate]
 -- Frame 5080 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5081 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5082 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5083 Framerate: 71.1 [Very Good Framerate]
 -- Frame 5084 Framerate: 82.2 [Very Good Framerate]
 -- Frame 5085 Framerate: 81.0 [Very Good Framerate]
 -- Frame 5086 Framerate: 81.4 [Very Good Framerate]
 -- Frame 5087 Framerate: 72.2 [Very Good Framerate]
 -- Frame 5088 Framerate: 70.4 [Very Good Framerate]
 -- Frame 5089 Framerate: 72.6 [Very Good Framerate]
 -- Frame 5090 Framerate: 77.4 [Very Good Framerate]
 -- Frame 5091 Framerate: 68.3 [Very Good Framerate]
 -- Frame 5092 Framerate: 70.7 [Very Good Framerate]
 -- Frame 5093 Framerate: 72.7 [Very Good Framerate]
 -- Frame 5094 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5095 Framerate: 72.9 [Very Good Framerate]
 -- Frame 5096 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5097 Framerate: 79.3 [Very Good Framerate]
 -- Frame 5098 Framerate: 66.3 [Very Good Framerate]
 -- Frame 5099 Framerate: 71.1 [Very Good Framerate]
 -- Frame 5100 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5101 Framerate: 62.8 [Very Good Framerate]
 -- Frame 5102 Framerate: 86.6 [Very Good Framerate]
 -- Frame 5103 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5104 Framerate: 84.4 [Very Good Framerate]
 -- Frame 5105 Framerate: 85.6 [Very Good Framerate]
 -- Frame 5106 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5107 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5108 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5109 Framerate: 70.5 [Very Good Framerate]
 -- Frame 5110 Framerate: 79.5 [Very Good Framerate]
 -- Frame 5111 Framerate: 69.2 [Very Good Framerate]
 -- Frame 5112 Framerate: 63.7 [Very Good Framerate]
 -- Frame 5113 Framerate: 110.6 [Very Good Framerate]
 -- Frame 5114 Framerate: 69.6 [Very Good Framerate]
 -- Frame 5115 Framerate: 86.7 [Very Good Framerate]
 -- Frame 5116 Framerate: 75.1 [Very Good Framerate]
 -- Frame 5117 Framerate: 67.6 [Very Good Framerate]
 -- Frame 5118 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5119 Framerate: 73.1 [Very Good Framerate]
 -- Frame 5120 Framerate: 63.2 [Very Good Framerate]
 -- Frame 5121 Framerate: 87.7 [Very Good Framerate]
 -- Frame 5122 Framerate: 98.7 [Very Good Framerate]
 -- Frame 5123 Framerate: 76.7 [Very Good Framerate]
 -- Frame 5124 Framerate: 71.0 [Very Good Framerate]
 -- Frame 5125 Framerate: 62.9 [Very Good Framerate]
 -- Frame 5126 Framerate: 85.0 [Very Good Framerate]
 -- Frame 5127 Framerate: 71.1 [Very Good Framerate]
 -- Frame 5128 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5129 Framerate: 76.7 [Very Good Framerate]
 -- Frame 5130 Framerate: 67.4 [Very Good Framerate]
 -- Frame 5131 Framerate: 72.8 [Very Good Framerate]
 -- Frame 5132 Framerate: 87.2 [Very Good Framerate]
 -- Frame 5133 Framerate: 84.3 [Very Good Framerate]
 -- Frame 5134 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5135 Framerate: 76.9 [Very Good Framerate]
 -- Frame 5136 Framerate: 69.3 [Very Good Framerate]
 -- Frame 5137 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5138 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5139 Framerate: 74.5 [Very Good Framerate]
 -- Frame 5140 Framerate: 69.3 [Very Good Framerate]
 -- Frame 5141 Framerate: 67.5 [Very Good Framerate]
 -- Frame 5142 Framerate: 76.9 [Very Good Framerate]
 -- Frame 5143 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5144 Framerate: 62.6 [Very Good Framerate]
 -- Frame 5145 Framerate: 88.6 [Very Good Framerate]
 -- Frame 5146 Framerate: 73.6 [Very Good Framerate]
 -- Frame 5147 Framerate: 69.4 [Very Good Framerate]
 -- Frame 5148 Framerate: 79.9 [Very Good Framerate]
 -- Frame 5149 Framerate: 67.6 [Very Good Framerate]
 -- Frame 5150 Framerate: 88.6 [Very Good Framerate]
 -- Frame 5151 Framerate: 82.5 [Very Good Framerate]
 -- Frame 5152 Framerate: 60.9 [Very Good Framerate]
 -- Frame 5153 Framerate: 86.2 [Very Good Framerate]
 -- Frame 5154 Framerate: 77.4 [Very Good Framerate]
 -- Frame 5155 Framerate: 58.9 [Very Good Framerate]
 -- Frame 5156 Framerate: 83.0 [Very Good Framerate]
 -- Frame 5157 Framerate: 72.6 [Very Good Framerate]
 -- Frame 5158 Framerate: 48.0 [Very Good Framerate]
 -- Frame 5159 Framerate: 110.5 [Very Good Framerate]
 -- Frame 5160 Framerate: 85.2 [Very Good Framerate]
 -- Frame 5161 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5162 Framerate: 76.4 [Very Good Framerate]
 -- Frame 5163 Framerate: 66.9 [Very Good Framerate]
 -- Frame 5164 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5165 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5166 Framerate: 71.5 [Very Good Framerate]
 -- Frame 5167 Framerate: 72.9 [Very Good Framerate]
 -- Frame 5168 Framerate: 76.7 [Very Good Framerate]
 -- Frame 5169 Framerate: 64.9 [Very Good Framerate]
 -- Frame 5170 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5171 Framerate: 70.5 [Very Good Framerate]
 -- Frame 5172 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5173 Framerate: 73.7 [Very Good Framerate]
 -- Frame 5174 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5175 Framerate: 76.7 [Very Good Framerate]
 -- Frame 5176 Framerate: 67.3 [Very Good Framerate]
 -- Frame 5177 Framerate: 70.1 [Very Good Framerate]
 -- Frame 5178 Framerate: 72.2 [Very Good Framerate]
 -- Frame 5179 Framerate: 73.8 [Very Good Framerate]
 -- Frame 5180 Framerate: 70.9 [Very Good Framerate]
 -- Frame 5181 Framerate: 78.1 [Very Good Framerate]
 -- Frame 5182 Framerate: 68.9 [Very Good Framerate]
 -- Frame 5183 Framerate: 70.4 [Very Good Framerate]
 -- Frame 5184 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5185 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5186 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5187 Framerate: 73.8 [Very Good Framerate]
 -- Frame 5188 Framerate: 77.4 [Very Good Framerate]
 -- Frame 5189 Framerate: 65.6 [Very Good Framerate]
 -- Frame 5190 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5191 Framerate: 73.8 [Very Good Framerate]
 -- Frame 5192 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5193 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5194 Framerate: 80.3 [Very Good Framerate]
 -- Frame 5195 Framerate: 67.6 [Very Good Framerate]
 -- Frame 5196 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5197 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5198 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5199 Framerate: 73.7 [Very Good Framerate]
 -- Frame 5200 Framerate: 78.4 [Very Good Framerate]
 -- Frame 5201 Framerate: 67.0 [Very Good Framerate]
 -- Frame 5202 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5203 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5204 Framerate: 70.1 [Very Good Framerate]
 -- Frame 5205 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5206 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5207 Framerate: 77.3 [Very Good Framerate]
 -- Frame 5208 Framerate: 67.8 [Very Good Framerate]
 -- Frame 5209 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5210 Framerate: 70.7 [Very Good Framerate]
 -- Frame 5211 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5212 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5213 Framerate: 78.7 [Very Good Framerate]
 -- Frame 5214 Framerate: 66.8 [Very Good Framerate]
 -- Frame 5215 Framerate: 74.3 [Very Good Framerate]
 -- Frame 5216 Framerate: 61.2 [Very Good Framerate]
 -- Frame 5217 Framerate: 85.3 [Very Good Framerate]
 -- Frame 5218 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5219 Framerate: 79.7 [Very Good Framerate]
 -- Frame 5220 Framerate: 67.6 [Very Good Framerate]
 -- Frame 5221 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5222 Framerate: 87.5 [Very Good Framerate]
 -- Frame 5223 Framerate: 83.4 [Very Good Framerate]
 -- Frame 5224 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5225 Framerate: 69.2 [Very Good Framerate]
 -- Frame 5226 Framerate: 78.0 [Very Good Framerate]
 -- Frame 5227 Framerate: 68.6 [Very Good Framerate]
 -- Frame 5228 Framerate: 73.1 [Very Good Framerate]
 -- Frame 5229 Framerate: 70.4 [Very Good Framerate]
 -- Frame 5230 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5231 Framerate: 74.2 [Very Good Framerate]
 -- Frame 5232 Framerate: 77.4 [Very Good Framerate]
 -- Frame 5233 Framerate: 68.3 [Very Good Framerate]
 -- Frame 5234 Framerate: 71.7 [Very Good Framerate]
 -- Frame 5235 Framerate: 73.4 [Very Good Framerate]
 -- Frame 5236 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5237 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5238 Framerate: 77.3 [Very Good Framerate]
 -- Frame 5239 Framerate: 67.3 [Very Good Framerate]
 -- Frame 5240 Framerate: 68.8 [Very Good Framerate]
 -- Frame 5241 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5242 Framerate: 69.6 [Very Good Framerate]
 -- Frame 5243 Framerate: 75.1 [Very Good Framerate]
 -- Frame 5244 Framerate: 70.7 [Very Good Framerate]
 -- Frame 5245 Framerate: 80.4 [Very Good Framerate]
 -- Frame 5246 Framerate: 67.7 [Very Good Framerate]
 -- Frame 5247 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5248 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5249 Framerate: 72.6 [Very Good Framerate]
 -- Frame 5250 Framerate: 70.3 [Very Good Framerate]
 -- Frame 5251 Framerate: 79.1 [Very Good Framerate]
 -- Frame 5252 Framerate: 67.4 [Very Good Framerate]
 -- Frame 5253 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5254 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5255 Framerate: 73.4 [Very Good Framerate]
 -- Frame 5256 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5257 Framerate: 77.1 [Very Good Framerate]
 -- Frame 5258 Framerate: 66.6 [Very Good Framerate]
 -- Frame 5259 Framerate: 73.6 [Very Good Framerate]
 -- Frame 5260 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5261 Framerate: 74.3 [Very Good Framerate]
 -- Frame 5262 Framerate: 70.5 [Very Good Framerate]
 -- Frame 5263 Framerate: 74.7 [Very Good Framerate]
 -- Frame 5264 Framerate: 76.2 [Very Good Framerate]
 -- Frame 5265 Framerate: 66.4 [Very Good Framerate]
 -- Frame 5266 Framerate: 71.1 [Very Good Framerate]
 -- Frame 5267 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5268 Framerate: 70.0 [Very Good Framerate]
 -- Frame 5269 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5270 Framerate: 77.5 [Very Good Framerate]
 -- Frame 5271 Framerate: 65.4 [Very Good Framerate]
 -- Frame 5272 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5273 Framerate: 73.6 [Very Good Framerate]
 -- Frame 5274 Framerate: 69.4 [Very Good Framerate]
 -- Frame 5275 Framerate: 74.1 [Very Good Framerate]
 -- Frame 5276 Framerate: 76.1 [Very Good Framerate]
 -- Frame 5277 Framerate: 67.9 [Very Good Framerate]
 -- Frame 5278 Framerate: 47.5 [Very Good Framerate]
 -- Frame 5279 Framerate: 110.2 [Very Good Framerate]
 -- Frame 5280 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5281 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5282 Framerate: 71.5 [Very Good Framerate]
 -- Frame 5283 Framerate: 73.7 [Very Good Framerate]
 -- Frame 5284 Framerate: 77.1 [Very Good Framerate]
 -- Frame 5285 Framerate: 66.8 [Very Good Framerate]
 -- Frame 5286 Framerate: 68.7 [Very Good Framerate]
 -- Frame 5287 Framerate: 74.0 [Very Good Framerate]
 -- Frame 5288 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5289 Framerate: 70.5 [Very Good Framerate]
 -- Frame 5290 Framerate: 78.6 [Very Good Framerate]
 -- Frame 5291 Framerate: 68.3 [Very Good Framerate]
 -- Frame 5292 Framerate: 73.2 [Very Good Framerate]
 -- Frame 5293 Framerate: 71.5 [Very Good Framerate]
 -- Frame 5294 Framerate: 74.4 [Very Good Framerate]
 -- Frame 5295 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5296 Framerate: 74.6 [Very Good Framerate]
 -- Frame 5297 Framerate: 68.2 [Very Good Framerate]
 -- Frame 5298 Framerate: 71.7 [Very Good Framerate]
 -- Frame 5299 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5300 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5301 Framerate: 50.7 [Very Good Framerate]
 -- Frame 5302 Framerate: 63.9 [Very Good Framerate]
 -- Frame 5303 Framerate: 73.8 [Very Good Framerate]
 -- Frame 5304 Framerate: 92.3 [Very Good Framerate]
 -- Frame 5305 Framerate: 78.5 [Very Good Framerate]
 -- Frame 5306 Framerate: 65.1 [Very Good Framerate]
 -- Frame 5307 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5308 Framerate: 73.4 [Very Good Framerate]
 -- Frame 5309 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5310 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5311 Framerate: 79.1 [Very Good Framerate]
 -- Frame 5312 Framerate: 78.8 [Very Good Framerate]
 -- Frame 5313 Framerate: 76.0 [Very Good Framerate]
 -- Frame 5314 Framerate: 74.5 [Very Good Framerate]
 -- Frame 5315 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5316 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5317 Framerate: 70.4 [Very Good Framerate]
 -- Frame 5318 Framerate: 75.9 [Very Good Framerate]
 -- Frame 5319 Framerate: 66.5 [Very Good Framerate]
 -- Frame 5320 Framerate: 71.1 [Very Good Framerate]
 -- Frame 5321 Framerate: 73.2 [Very Good Framerate]
 -- Frame 5322 Framerate: 72.6 [Very Good Framerate]
 -- Frame 5323 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5324 Framerate: 77.8 [Very Good Framerate]
 -- Frame 5325 Framerate: 68.4 [Very Good Framerate]
 -- Frame 5326 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5327 Framerate: 74.4 [Very Good Framerate]
 -- Frame 5328 Framerate: 72.2 [Very Good Framerate]
 -- Frame 5329 Framerate: 74.3 [Very Good Framerate]
 -- Frame 5330 Framerate: 79.3 [Very Good Framerate]
 -- Frame 5331 Framerate: 65.9 [Very Good Framerate]
 -- Frame 5332 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5333 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5334 Framerate: 72.9 [Very Good Framerate]
 -- Frame 5335 Framerate: 73.2 [Very Good Framerate]
 -- Frame 5336 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5337 Framerate: 75.7 [Very Good Framerate]
 -- Frame 5338 Framerate: 67.2 [Very Good Framerate]
 -- Frame 5339 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5340 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5341 Framerate: 72.6 [Very Good Framerate]
 -- Frame 5342 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5343 Framerate: 78.0 [Very Good Framerate]
 -- Frame 5344 Framerate: 66.8 [Very Good Framerate]
 -- Frame 5345 Framerate: 71.7 [Very Good Framerate]
 -- Frame 5346 Framerate: 68.9 [Very Good Framerate]
 -- Frame 5347 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5348 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5349 Framerate: 77.9 [Very Good Framerate]
 -- Frame 5350 Framerate: 64.1 [Very Good Framerate]
 -- Frame 5351 Framerate: 74.3 [Very Good Framerate]
 -- Frame 5352 Framerate: 69.8 [Very Good Framerate]
 -- Frame 5353 Framerate: 74.9 [Very Good Framerate]
 -- Frame 5354 Framerate: 66.6 [Very Good Framerate]
 -- Frame 5355 Framerate: 77.1 [Very Good Framerate]
 -- Frame 5356 Framerate: 76.0 [Very Good Framerate]
 -- Frame 5357 Framerate: 66.8 [Very Good Framerate]
 -- Frame 5358 Framerate: 68.5 [Very Good Framerate]
 -- Frame 5359 Framerate: 75.8 [Very Good Framerate]
 -- Frame 5360 Framerate: 66.6 [Very Good Framerate]
 -- Frame 5361 Framerate: 76.0 [Very Good Framerate]
 -- Frame 5362 Framerate: 81.0 [Very Good Framerate]
 -- Frame 5363 Framerate: 65.6 [Very Good Framerate]
 -- Frame 5364 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5365 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5366 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5367 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5368 Framerate: 74.4 [Very Good Framerate]
 -- Frame 5369 Framerate: 67.8 [Very Good Framerate]
 -- Frame 5370 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5371 Framerate: 76.6 [Very Good Framerate]
 -- Frame 5372 Framerate: 70.1 [Very Good Framerate]
 -- Frame 5373 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5374 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5375 Framerate: 74.8 [Very Good Framerate]
 -- Frame 5376 Framerate: 66.5 [Very Good Framerate]
 -- Frame 5377 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5378 Framerate: 91.8 [Very Good Framerate]
 -- Frame 5379 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5380 Framerate: 75.7 [Very Good Framerate]
 -- Frame 5381 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5382 Framerate: 77.8 [Very Good Framerate]
 -- Frame 5383 Framerate: 65.2 [Very Good Framerate]
 -- Frame 5384 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5385 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5386 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5387 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5388 Framerate: 69.2 [Very Good Framerate]
 -- Frame 5389 Framerate: 80.1 [Very Good Framerate]
 -- Frame 5390 Framerate: 67.1 [Very Good Framerate]
 -- Frame 5391 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5392 Framerate: 71.4 [Very Good Framerate]
 -- Frame 5393 Framerate: 71.5 [Very Good Framerate]
 -- Frame 5394 Framerate: 69.0 [Very Good Framerate]
 -- Frame 5395 Framerate: 81.8 [Very Good Framerate]
 -- Frame 5396 Framerate: 65.9 [Very Good Framerate]
 -- Frame 5397 Framerate: 66.6 [Very Good Framerate]
 -- Frame 5398 Framerate: 75.8 [Very Good Framerate]
 -- Frame 5399 Framerate: 71.5 [Very Good Framerate]
 -- Frame 5400 Framerate: 74.2 [Very Good Framerate]
 -- Frame 5401 Framerate: 78.3 [Very Good Framerate]
 -- Frame 5402 Framerate: 66.1 [Very Good Framerate]
 -- Frame 5403 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5404 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5405 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5406 Framerate: 70.6 [Very Good Framerate]
 -- Frame 5407 Framerate: 73.1 [Very Good Framerate]
 -- Frame 5408 Framerate: 79.2 [Very Good Framerate]
 -- Frame 5409 Framerate: 66.8 [Very Good Framerate]
 -- Frame 5410 Framerate: 69.5 [Very Good Framerate]
 -- Frame 5411 Framerate: 73.6 [Very Good Framerate]
 -- Frame 5412 Framerate: 67.6 [Very Good Framerate]
 -- Frame 5413 Framerate: 76.3 [Very Good Framerate]
 -- Frame 5414 Framerate: 77.3 [Very Good Framerate]
 -- Frame 5415 Framerate: 67.1 [Very Good Framerate]
 -- Frame 5416 Framerate: 71.7 [Very Good Framerate]
 -- Frame 5417 Framerate: 70.0 [Very Good Framerate]
 -- Frame 5418 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5419 Framerate: 72.0 [Very Good Framerate]
 -- Frame 5420 Framerate: 74.5 [Very Good Framerate]
 -- Frame 5421 Framerate: 69.5 [Very Good Framerate]
 -- Frame 5422 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5423 Framerate: 72.2 [Very Good Framerate]
 -- Frame 5424 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5425 Framerate: 72.8 [Very Good Framerate]
 -- Frame 5426 Framerate: 71.6 [Very Good Framerate]
 -- Frame 5427 Framerate: 76.3 [Very Good Framerate]
 -- Frame 5428 Framerate: 68.0 [Very Good Framerate]
 -- Frame 5429 Framerate: 73.3 [Very Good Framerate]
 -- Frame 5430 Framerate: 71.8 [Very Good Framerate]
 -- Frame 5431 Framerate: 72.1 [Very Good Framerate]
 -- Frame 5432 Framerate: 74.2 [Very Good Framerate]
 -- Frame 5433 Framerate: 73.8 [Very Good Framerate]
 -- Frame 5434 Framerate: 67.1 [Very Good Framerate]
 -- Frame 5435 Framerate: 71.2 [Very Good Framerate]
 -- Frame 5436 Framerate: 72.3 [Very Good Framerate]
 -- Frame 5437 Framerate: 69.1 [Very Good Framerate]
 -- Frame 5438 Framerate: 74.5 [Very Good Framerate]
 -- Frame 5439 Framerate: 75.5 [Very Good Framerate]
 -- Frame 5440 Framerate: 66.0 [Very Good Framerate]
 -- Frame 5441 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5442 Framerate: 69.8 [Very Good Framerate]
 -- Frame 5443 Framerate: 74.4 [Very Good Framerate]
 -- Frame 5444 Framerate: 70.9 [Very Good Framerate]
 -- Frame 5445 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5446 Framerate: 79.8 [Very Good Framerate]
 -- Frame 5447 Framerate: 65.7 [Very Good Framerate]
 -- Frame 5448 Framerate: 67.8 [Very Good Framerate]
 -- Frame 5449 Framerate: 74.9 [Very Good Framerate]
 -- Frame 5450 Framerate: 73.0 [Very Good Framerate]
 -- Frame 5451 Framerate: 70.7 [Very Good Framerate]
 -- Frame 5452 Framerate: 77.2 [Very Good Framerate]
 -- Frame 5453 Framerate: 66.3 [Very Good Framerate]
 -- Frame 5454 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5455 Framerate: 74.6 [Very Good Framerate]
 -- Frame 5456 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5457 Framerate: 70.4 [Very Good Framerate]
 -- Frame 5458 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5459 Framerate: 81.2 [Very Good Framerate]
 -- Frame 5460 Framerate: 65.8 [Very Good Framerate]
 -- Frame 5461 Framerate: 69.7 [Very Good Framerate]
 -- Frame 5462 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5463 Framerate: 71.9 [Very Good Framerate]
 -- Frame 5464 Framerate: 71.0 [Very Good Framerate]
 -- Frame 5465 Framerate: 79.1 [Very Good Framerate]
 -- Frame 5466 Framerate: 67.7 [Very Good Framerate]
 -- Frame 5467 Framerate: 69.0 [Very Good Framerate]
 -- Frame 5468 Framerate: 75.7 [Very Good Framerate]
 -- Frame 5469 Framerate: 70.2 [Very Good Framerate]
 -- Frame 5470 Framerate: 74.8 [Very Good Framerate]
 -- Frame 5471 Framerate: 80.3 [Very Good Framerate]
 -- Frame 5472 Framerate: 65.0 [Very Good Framerate]
 -- Frame 5473 Framerate: 73.5 [Very Good Framerate]
 -- Frame 5474 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5475 Framerate: 70.3 [Very Good Framerate]
 -- Frame 5476 Framerate: 48.0 [Very Good Framerate]
 -- Frame 5477 Framerate: 93.7 [Very Good Framerate]
 -- Frame 5478 Framerate: 72.5 [Very Good Framerate]
 -- Frame 5479 Framerate: 79.8 [Very Good Framerate]
 -- Frame 5480 Framerate: 65.8 [Very Good Framerate]
 -- Frame 5481 Framerate: 71.3 [Very Good Framerate]
 -- Frame 5482 Framerate: 70.3 [Very Good Framerate]
 -- Frame 5483 Framerate: 72.4 [Very Good Framerate]
 -- Frame 5484 Framerate: 69.0 [Very Good Framerate]
 -- Frame 5485 Framerate: 82.1 [Very Good Framerate]
 -- Frame 5486 Framerate: 64.6 [Very Good Framerate]
 -- Frame 5487 Framerate: 69.6 [Very Good Framerate]
 -- Frame 5488 Framerate: 75.6 [Very Good Framerate]
 -- Frame 5489 Framerate: 68.0 [Very Good Framerate]
 -- Frame 5490 Framerate: 70.8 [Very Good Framerate]
 -- Frame 5491 Framerate: 79.1 [Very Good Framerate]
 -- Frame 5492 Framerate: 66.9 [Very Good Framerate]
 -- Frame 5493 Framerate: 73.0 [Very Good Framerate]
